source_id,source_kind,publication_status,platform_label,model_id,model_revision,runtime,profile,topology,mtp_tokens,metric,concurrency,nominal_context_tokens,input_tokens,target_output_tokens,target_requests,completed_requests,num_errors,measurement_seconds,throughput,ttft_p50_seconds,itl_p50_seconds,effective_concurrency,queue_fraction,capacity_limited,source_path,source_sha256,notes
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,1,,8192,1024,5,5,0,22.56663,226.88367422223,0.6064153159968555,0.0036764161593401015,0.4,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c1.json,8e6b4abfc85e31bcaf1042d4997941c0b2ef7323e3363b60ed6b3ab8b0ae64dd,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,2,,8192,1024,10,10,0,22.306864,459.0515241949097,0.32389153850090224,0.003861311944769014,0.9,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c2.json,31a23be875bec09acac11170be5bbe6a934f45dd73f69d025615bc4c958e7e2d,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,4,,8192,1024,20,20,0,28.144722,727.6675286911384,0.3287257315023453,0.004882327230693265,1.7,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c4.json,cbc248dfcb96ce10f1cfde0fbfb4cfc13a57c9e87172f636cccefd6b3e471dfe,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,8,,8192,1024,40,40,0,38.343298,1068.24404539375,0.3133759030024521,0.006947022967252288,3.6,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c8.json,5eaa85f0682da9b9f1d9012e3296629d170bd962479bdd68aa0fd4b083fed9e6,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,16,,8192,1024,80,80,0,52.607544,1557.191114720781,0.4918578675024037,0.009934315622676885,7.4,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c16.json,74c20ad65d8c8bfeed812f8b0196e216d7f78ea2eb8d994cc68a88953cf39182,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,32,,8192,1024,160,160,0,75.090938,2181.8877856075333,0.5338620794973394,0.014291577500000329,15.4,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c32.json,14d4ace902556ab6e3700c0f4c1163c04668e1e6dcbc44787dbb62b808bcdbc6,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,decode,64,,8192,1024,320,320,0,114.334802,2865.9690073296815,0.5644036274970858,0.02241508436950021,31.3,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/fixed/c64.json,c80f4e965c53fe7f74be2123ba6bdd9d899cfe5c56139e75e514eaed93930eb1,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,prefill,1,8192,8195,1,59,59,0,,18477.0,0.443,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/prefill/cold.json,4e6d8178deeafe1af2eab47f485e6fec9fd2a7d54a7ea6459df3d39bf07b93e0,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,prefill,1,32768,32770,1,15,15,0,,20398.0,1.607,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/prefill/cold.json,4e6d8178deeafe1af2eab47f485e6fec9fd2a7d54a7ea6459df3d39bf07b93e0,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,prefill,1,65536,65538,1,9,9,0,,20212.0,3.243,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/prefill/cold.json,4e6d8178deeafe1af2eab47f485e6fec9fd2a7d54a7ea6459df3d39bf07b93e0,one_distributed_engine_across_two_stations
qwen38-4p89-tep2-attntp1-mtp3-v1,raw_benchmark_measurement,MEASURED_CURRENT,DGX Station pair,local-inference-lab/Qwen3.8-Flash-Next-NVFP4-4p89,ee0cea634a371acd1caeaed8e95b90e4344c16b4,SGLang (qwen38-4p89-sglang:runtime-v1),NVFP4 attention-TP1 + routed-EP2/MTP3,cross_node_tp2_dp2_attntp1_routed_ep2,3,prefill,1,131072,131074,1,5,5,0,,18753.0,6.989,,1.0,0.0,false,/home/catid/frontier-bench/results/qwen38-4p89-sglang/qwen38-4p89-tep2-attntp1-mtp3-v1/benchmark/raw/prefill/cold.json,4e6d8178deeafe1af2eab47f485e6fec9fd2a7d54a7ea6459df3d39bf07b93e0,one_distributed_engine_across_two_stations
